scenario_id,scenario_name,weather_state,seeing,seeing_score,transparency,transparency_score,bortle_class,viirs_radiance,target_id,target_name,target_category,object_type,observation_type,equipment_type,setup_type,setup_text,display_label,suggested_position,magnification,magnification_value,barlow,difficulty,selection_score,alternative,high_magnification,wide_field,option_count,duplicate_option_count,ambiguous_option_label_count,explanation
P06,Mak 90/1250 con Plossl e Barlow,"meteo buono, seeing non disponibile",Unknown,,Unknown,,5,8,messier-M3,M3,Messier globular,Globular cluster,General,Telescope,telescope,Maksutov 90/1250 + 25 mm,25 mm,25 mm,50x,50,No,Facile,87.2,25 mm + Barlow 2x,10 mm + Barlow 2x,,3,0,0,"50x con pupilla 1,8 mm; campo reale 1,04°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P06,Mak 90/1250 con Plossl e Barlow,"meteo buono, seeing non disponibile",Unknown,,Unknown,,5,8,messier-M5,M5 Rose Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Maksutov 90/1250 + 25 mm,25 mm,25 mm,50x,50,No,Facile,87.2,25 mm + Barlow 2x,10 mm + Barlow 2x,,3,0,0,"50x con pupilla 1,8 mm; campo reale 1,04°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P06,Mak 90/1250 con Plossl e Barlow,"meteo buono, seeing non disponibile",Unknown,,Unknown,,5,8,messier-M7,M7 Ptolemy's Cluster,Messier wide-field,Open cluster,WideField,Telescope,telescope,Maksutov 90/1250 + 25 mm,25 mm,25 mm,50x,50,No,Difficile,58.7,10 mm,10 mm + Barlow 2x,,3,0,0,"50x con pupilla 1,8 mm; campo reale 1,04°; senza Barlow per mantenere contrasto e campo; altezza massima 11°."
P06,Mak 90/1250 con Plossl e Barlow,"meteo buono, seeing non disponibile",Unknown,,Unknown,,5,8,messier-M8,M8 Lagoon Nebula,Messier wide-field,Nebula with cluster,WideField,Telescope,telescope,Maksutov 90/1250 + 25 mm,25 mm,25 mm,50x,50,No,Difficile,53.3,10 mm,10 mm + Barlow 2x,,3,0,0,"50x con pupilla 1,8 mm; campo reale 1,04°; senza Barlow per mantenere contrasto e campo; altezza massima 22°."
P06,Mak 90/1250 con Plossl e Barlow,"meteo buono, seeing non disponibile",Unknown,,Unknown,,5,8,messier-M13,M13 Great Hercules Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Maksutov 90/1250 + 25 mm,25 mm,25 mm,50x,50,No,Facile,87.2,25 mm + Barlow 2x,10 mm + Barlow 2x,,3,0,0,"50x con pupilla 1,8 mm; campo reale 1,04°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P06,Mak 90/1250 con Plossl e Barlow,"meteo buono, seeing non disponibile",Unknown,,Unknown,,5,8,messier-M15,M15 Great Pegasus Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Maksutov 90/1250 + 25 mm,25 mm,25 mm,50x,50,No,Facile,87.2,25 mm + Barlow 2x,10 mm + Barlow 2x,,3,0,0,"50x con pupilla 1,8 mm; campo reale 1,04°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P06,Mak 90/1250 con Plossl e Barlow,"meteo buono, seeing non disponibile",Unknown,,Unknown,,5,8,messier-M17,"M17 Omega, Swan, Horseshoe, Lobster, or Checkmark Nebula",Messier nebula,H II region nebula with cluster,General,Telescope,telescope,Maksutov 90/1250 + 25 mm,25 mm,25 mm,50x,50,No,Difficile,90.0,10 mm,10 mm + Barlow 2x,,3,0,0,"50x con pupilla 1,8 mm; campo reale 1,04°; senza Barlow per mantenere contrasto e campo; altezza massima 30°."
P06,Mak 90/1250 con Plossl e Barlow,"meteo buono, seeing non disponibile",Unknown,,Unknown,,5,8,messier-M24,M24 Small Sagittarius Star Cloud,Messier wide-field,Milky Way star cloud,WideField,Telescope,telescope,Maksutov 90/1250 + 25 mm,25 mm,25 mm,50x,50,No,Media,54.7,10 mm,10 mm + Barlow 2x,,3,0,0,"50x con pupilla 1,8 mm; campo reale 1,04°; senza Barlow per mantenere contrasto e campo; altezza massima 25°."
P06,Mak 90/1250 con Plossl e Barlow,"meteo buono, seeing non disponibile",Unknown,,Unknown,,5,8,messier-M27,M27 Dumbbell Nebula,Messier planetary nebula,Planetary nebula,General,Telescope,telescope,Maksutov 90/1250 + 25 mm,25 mm,25 mm,50x,50,No,Difficile,97.8,10 mm,10 mm + Barlow 2x,,3,0,0,"50x con pupilla 1,8 mm; campo reale 1,04°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P06,Mak 90/1250 con Plossl e Barlow,"meteo buono, seeing non disponibile",Unknown,,Unknown,,5,8,messier-M31,M31 Andromeda Galaxy,Messier wide-field,Spiral galaxy,WideField,Telescope,telescope,Maksutov 90/1250 + 25 mm,25 mm,25 mm,50x,50,No,Difficile,46.1,10 mm,10 mm + Barlow 2x,,3,0,0,"50x con pupilla 1,8 mm; campo reale 1,04°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P06,Mak 90/1250 con Plossl e Barlow,"meteo buono, seeing non disponibile",Unknown,,Unknown,,5,8,messier-M42,M42 Great Orion Nebula,Messier wide-field,H II region nebula,WideField,Telescope,telescope,Maksutov 90/1250 + 25 mm,25 mm,25 mm,50x,50,No,Difficile,63.7,10 mm,10 mm + Barlow 2x,,3,0,0,"50x con pupilla 1,8 mm; campo reale 1,04°; senza Barlow per mantenere contrasto e campo; altezza massima 45°."
P06,Mak 90/1250 con Plossl e Barlow,"meteo buono, seeing non disponibile",Unknown,,Unknown,,5,8,messier-M44,M44 Beehive Cluster or Praesepe,Messier wide-field,Open cluster,WideField,Telescope,telescope,Maksutov 90/1250 + 25 mm,25 mm,25 mm,50x,50,No,Facile,52.7,10 mm,10 mm + Barlow 2x,,3,0,0,"50x con pupilla 1,8 mm; campo reale 1,04°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P06,Mak 90/1250 con Plossl e Barlow,"meteo buono, seeing non disponibile",Unknown,,Unknown,,5,8,messier-M45,"M45 Pleiades, Seven Sisters or Subaru",Messier wide-field,Open cluster,WideField,Telescope,telescope,Maksutov 90/1250 + 25 mm,25 mm,25 mm,50x,50,No,Facile,54.7,10 mm,10 mm + Barlow 2x,,3,0,0,"50x con pupilla 1,8 mm; campo reale 1,04°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P06,Mak 90/1250 con Plossl e Barlow,"meteo buono, seeing non disponibile",Unknown,,Unknown,,5,8,messier-M51,M51 Whirlpool Galaxy,Messier galaxy,Spiral galaxy,General,Telescope,telescope,Maksutov 90/1250 + 25 mm,25 mm,25 mm,50x,50,No,Difficile,88.5,10 mm,10 mm + Barlow 2x,,3,0,0,"50x con pupilla 1,8 mm; campo reale 1,04°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P06,Mak 90/1250 con Plossl e Barlow,"meteo buono, seeing non disponibile",Unknown,,Unknown,,5,8,messier-M57,M57 Ring Nebula,Messier planetary nebula,Planetary nebula,HighMagnification,Telescope,telescope,Maksutov 90/1250 + 10 mm,10 mm,10 mm,125x,125,No,Difficile,89.6,25 mm + Barlow 2x,10 mm + Barlow 2x,25 mm,4,0,0,"125x con pupilla 0,7 mm; campo reale 0,48°; senza Barlow per mantenere contrasto e campo; altezza massima 70°."
P06,Mak 90/1250 con Plossl e Barlow,"meteo buono, seeing non disponibile",Unknown,,Unknown,,5,8,messier-M81,M81 Bode's Galaxy,Messier galaxy,Spiral galaxy,General,Telescope,telescope,Maksutov 90/1250 + 25 mm,25 mm,25 mm,50x,50,No,Difficile,88.5,10 mm,10 mm + Barlow 2x,,3,0,0,"50x con pupilla 1,8 mm; campo reale 1,04°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P06,Mak 90/1250 con Plossl e Barlow,"meteo buono, seeing non disponibile",Unknown,,Unknown,,5,8,messier-M92,M92,Messier globular,Globular cluster,General,Telescope,telescope,Maksutov 90/1250 + 25 mm,25 mm,25 mm,50x,50,No,Facile,87.2,25 mm + Barlow 2x,10 mm + Barlow 2x,,3,0,0,"50x con pupilla 1,8 mm; campo reale 1,04°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,mercury,Mercurio,Planet,Pianeta,HighMagnification,Telescope,telescope,Newton 130/650 + 6 mm,6 mm,6 mm,108x,108,No,Difficile,91.3,10 mm + Barlow 2x,6 mm + Barlow 2x,32 mm,4,0,0,"108x con pupilla 1,2 mm; campo reale 0,54°; senza Barlow per mantenere contrasto e campo; altezza massima 18°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,venus,Venere,Planet,Pianeta,HighMagnification,Telescope,telescope,Newton 130/650 + 6 mm,6 mm,6 mm,108x,108,No,Facile,75.1,6 mm + Barlow 2x,,32 mm,3,0,0,"108x con pupilla 1,2 mm; campo reale 0,54°; senza Barlow per mantenere contrasto e campo; altezza massima 35°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,mars,Marte,Planet,Pianeta,HighMagnification,Telescope,telescope,Newton 130/650 + 6 mm,6 mm,6 mm,108x,108,No,Facile,75.1,6 mm + Barlow 2x,,32 mm,3,0,0,"108x con pupilla 1,2 mm; campo reale 0,54°; senza Barlow per mantenere contrasto e campo; altezza massima 62°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,jupiter,Giove,Planet,Pianeta,HighMagnification,Telescope,telescope,Newton 130/650 + 6 mm,6 mm,6 mm,108x,108,No,Facile,75.1,6 mm + Barlow 2x,,32 mm,3,0,0,"108x con pupilla 1,2 mm; campo reale 0,54°; senza Barlow per mantenere contrasto e campo; altezza massima 50°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,saturn,Saturno,Planet,Pianeta,HighMagnification,Telescope,telescope,Newton 130/650 + 6 mm,6 mm,6 mm,108x,108,No,Facile,75.1,6 mm + Barlow 2x,,32 mm,3,0,0,"108x con pupilla 1,2 mm; campo reale 0,54°; senza Barlow per mantenere contrasto e campo; altezza massima 38°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,uranus,Urano,Planet,Pianeta,HighMagnification,Telescope,telescope,Newton 130/650 + 6 mm,6 mm,6 mm,108x,108,No,Media,75.1,6 mm + Barlow 2x,,32 mm,3,0,0,"108x con pupilla 1,2 mm; campo reale 0,54°; senza Barlow per mantenere contrasto e campo; altezza massima 45°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,neptune,Nettuno,Planet,Pianeta,HighMagnification,Telescope,telescope,Newton 130/650 + 6 mm,6 mm,6 mm,108x,108,No,Media,75.1,6 mm + Barlow 2x,,32 mm,3,0,0,"108x con pupilla 1,2 mm; campo reale 0,54°; senza Barlow per mantenere contrasto e campo; altezza massima 42°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M1,M1 Crab Nebula,Messier general,Supernova remnant,General,Telescope,telescope,Newton 130/650 + 10 mm,10 mm,10 mm,65x,65,No,Media,98.6,25 mm + Barlow 2x,6 mm + Barlow 2x,32 mm,4,0,0,"65x con pupilla 2,0 mm; campo reale 0,92°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M3,M3,Messier globular,Globular cluster,General,Telescope,telescope,Newton 130/650 + 10 mm,10 mm,10 mm,65x,65,No,Facile,94.1,6 mm,6 mm + Barlow 2x,32 mm,4,0,0,"65x con pupilla 2,0 mm; campo reale 0,92°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M5,M5 Rose Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Newton 130/650 + 10 mm,10 mm,10 mm,65x,65,No,Facile,94.1,6 mm,6 mm + Barlow 2x,32 mm,4,0,0,"65x con pupilla 2,0 mm; campo reale 0,92°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M7,M7 Ptolemy's Cluster,Messier wide-field,Open cluster,WideField,Telescope,telescope,Newton 130/650 + 25 mm,25 mm,25 mm,26x,26,No,Difficile,97.7,32 mm,6 mm + Barlow 2x,,3,0,0,"26x con pupilla 5,0 mm; campo reale 2,00°; senza Barlow per mantenere contrasto e campo; altezza massima 11°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M8,M8 Lagoon Nebula,Messier wide-field,Nebula with cluster,WideField,Telescope,telescope,Newton 130/650 + 25 mm,25 mm,25 mm,26x,26,No,Media,92.9,32 mm,6 mm + Barlow 2x,,3,0,0,"26x con pupilla 5,0 mm; campo reale 2,00°; senza Barlow per mantenere contrasto e campo; altezza massima 22°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M13,M13 Great Hercules Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Newton 130/650 + 10 mm,10 mm,10 mm,65x,65,No,Facile,94.1,6 mm,6 mm + Barlow 2x,32 mm,4,0,0,"65x con pupilla 2,0 mm; campo reale 0,92°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M15,M15 Great Pegasus Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Newton 130/650 + 10 mm,10 mm,10 mm,65x,65,No,Facile,94.1,6 mm,6 mm + Barlow 2x,32 mm,4,0,0,"65x con pupilla 2,0 mm; campo reale 0,92°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M17,"M17 Omega, Swan, Horseshoe, Lobster, or Checkmark Nebula",Messier nebula,H II region nebula with cluster,General,Telescope,telescope,Newton 130/650 + 10 mm,10 mm,10 mm,65x,65,No,Media,84.1,32 mm + Barlow 2x,6 mm + Barlow 2x,32 mm,4,0,0,"65x con pupilla 2,0 mm; campo reale 0,92°; senza Barlow per mantenere contrasto e campo; altezza massima 30°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M24,M24 Small Sagittarius Star Cloud,Messier wide-field,Milky Way star cloud,WideField,Telescope,telescope,Newton 130/650 + 25 mm,25 mm,25 mm,26x,26,No,Media,93.0,32 mm,6 mm + Barlow 2x,,3,0,0,"26x con pupilla 5,0 mm; campo reale 2,00°; senza Barlow per mantenere contrasto e campo; altezza massima 25°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M27,M27 Dumbbell Nebula,Messier planetary nebula,Planetary nebula,General,Telescope,telescope,Newton 130/650 + 10 mm,10 mm,10 mm,65x,65,No,Media,98.6,25 mm + Barlow 2x,6 mm + Barlow 2x,32 mm,4,0,0,"65x con pupilla 2,0 mm; campo reale 0,92°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M31,M31 Andromeda Galaxy,Messier wide-field,Spiral galaxy,WideField,Telescope,telescope,Newton 130/650 + 32 mm,32 mm,32 mm,20x,20,No,Media,82.0,25 mm,6 mm + Barlow 2x,,3,0,0,"20x con pupilla 6,4 mm; campo reale 3,35°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M42,M42 Great Orion Nebula,Messier wide-field,H II region nebula,WideField,Telescope,telescope,Newton 130/650 + 25 mm,25 mm,25 mm,26x,26,No,Media,97.5,32 mm + Barlow 2x,6 mm + Barlow 2x,32 mm,4,0,0,"26x con pupilla 5,0 mm; campo reale 2,00°; senza Barlow per mantenere contrasto e campo; altezza massima 45°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M44,M44 Beehive Cluster or Praesepe,Messier wide-field,Open cluster,WideField,Telescope,telescope,Newton 130/650 + 25 mm,25 mm,25 mm,26x,26,No,Facile,91.5,32 mm,6 mm + Barlow 2x,,3,0,0,"26x con pupilla 5,0 mm; campo reale 2,00°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M45,"M45 Pleiades, Seven Sisters or Subaru",Messier wide-field,Open cluster,WideField,Telescope,telescope,Newton 130/650 + 25 mm,25 mm,25 mm,26x,26,No,Facile,93.0,32 mm,6 mm + Barlow 2x,,3,0,0,"26x con pupilla 5,0 mm; campo reale 2,00°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M51,M51 Whirlpool Galaxy,Messier galaxy,Spiral galaxy,General,Telescope,telescope,Newton 130/650 + 10 mm,10 mm,10 mm,65x,65,No,Media,90.3,25 mm + Barlow 2x,6 mm + Barlow 2x,32 mm,4,0,0,"65x con pupilla 2,0 mm; campo reale 0,92°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M57,M57 Ring Nebula,Messier planetary nebula,Planetary nebula,HighMagnification,Telescope,telescope,Newton 130/650 + 6 mm,6 mm,6 mm,108x,108,No,Media,95.5,10 mm + Barlow 2x,6 mm + Barlow 2x,32 mm,4,0,0,"108x con pupilla 1,2 mm; campo reale 0,54°; senza Barlow per mantenere contrasto e campo; altezza massima 70°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M81,M81 Bode's Galaxy,Messier galaxy,Spiral galaxy,General,Telescope,telescope,Newton 130/650 + 10 mm,10 mm,10 mm,65x,65,No,Media,90.3,25 mm + Barlow 2x,6 mm + Barlow 2x,32 mm,4,0,0,"65x con pupilla 2,0 mm; campo reale 0,92°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P07,Newton 130/650 completo,sereno stabile,Excellent,82,Good,78,4,2,messier-M92,M92,Messier globular,Globular cluster,General,Telescope,telescope,Newton 130/650 + 10 mm,10 mm,10 mm,65x,65,No,Facile,94.1,6 mm,6 mm + Barlow 2x,32 mm,4,0,0,"65x con pupilla 2,0 mm; campo reale 0,92°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,mercury,Mercurio,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Difficile,82.1,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 18°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,venus,Venere,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm @ 16 mm,16 mm,94x,94,No,Facile,88.5,Baader Hyperion Zoom 8-24 mm @ 12 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"94x con pupilla 1,4 mm; campo reale 0,64°; senza Barlow per mantenere contrasto e campo; altezza massima 35°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,mars,Marte,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm @ 16 mm,16 mm,94x,94,No,Media,88.5,Baader Hyperion Zoom 8-24 mm @ 12 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"94x con pupilla 1,4 mm; campo reale 0,64°; senza Barlow per mantenere contrasto e campo; altezza massima 62°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,jupiter,Giove,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm @ 16 mm,16 mm,94x,94,No,Facile,88.5,Baader Hyperion Zoom 8-24 mm @ 12 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"94x con pupilla 1,4 mm; campo reale 0,64°; senza Barlow per mantenere contrasto e campo; altezza massima 50°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,saturn,Saturno,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm @ 16 mm,16 mm,94x,94,No,Facile,88.5,Baader Hyperion Zoom 8-24 mm @ 12 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"94x con pupilla 1,4 mm; campo reale 0,64°; senza Barlow per mantenere contrasto e campo; altezza massima 38°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,uranus,Urano,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm @ 16 mm,16 mm,94x,94,No,Media,88.5,Baader Hyperion Zoom 8-24 mm @ 12 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"94x con pupilla 1,4 mm; campo reale 0,64°; senza Barlow per mantenere contrasto e campo; altezza massima 45°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,neptune,Nettuno,Planet,Pianeta,HighMagnification,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm @ 16 mm,16 mm,94x,94,No,Difficile,88.5,Baader Hyperion Zoom 8-24 mm @ 12 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"94x con pupilla 1,4 mm; campo reale 0,64°; senza Barlow per mantenere contrasto e campo; altezza massima 42°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M1,M1 Crab Nebula,Messier general,Supernova remnant,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,99.2,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M3,M3,Messier globular,Globular cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 20 mm,20 mm,75x,75,No,Facile,98.5,Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"75x con pupilla 1,7 mm; campo reale 0,80°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M5,M5 Rose Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 20 mm,20 mm,75x,75,No,Facile,98.5,Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"75x con pupilla 1,7 mm; campo reale 0,80°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M7,M7 Ptolemy's Cluster,Messier wide-field,Open cluster,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Difficile,54.7,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 11°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M8,M8 Lagoon Nebula,Messier wide-field,Nebula with cluster,WideField,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,50.8,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 22°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M13,M13 Great Hercules Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 20 mm,20 mm,75x,75,No,Facile,98.5,Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"75x con pupilla 1,7 mm; campo reale 0,80°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M15,M15 Great Pegasus Cluster,Messier globular,Globular cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 20 mm,20 mm,75x,75,No,Facile,98.5,Baader Hyperion Zoom 8-24 mm @ 16 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,4,0,0,"75x con pupilla 1,7 mm; campo reale 0,80°; senza Barlow per mantenere contrasto e campo; altezza massima 55°."
P08,Mak 127 con Hyperion Zoom,seeing sconosciuto,Unknown,,Unknown,,5,8,messier-M17,"M17 Omega, Swan, Horseshoe, Lobster, or Checkmark Nebula",Messier nebula,H II region nebula with cluster,General,Telescope,telescope,Mak 127 + Baader Hyperion Zoom 8-24 mm @ 24 mm,Baader Hyperion Zoom 8-24 mm @ 24 mm,24 mm,62x,62,No,Media,85.4,Baader Hyperion Zoom 8-24 mm @ 20 mm,Baader Hyperion Zoom 8-24 mm @ 8 mm,,3,0,0,"62x con pupilla 2,0 mm; campo reale 0,96°; senza Barlow per mantenere contrasto e campo; altezza massima 30°."
